seq,timestamp_pub,timestamp_recv,latency_ms,message_size,duplicate,order_violation
403,1753175026.6265972,1753175061.169617,34543.01977157593,65593,False,False
404,1753175026.6423283,1753175061.2721548,34629.82654571533,65593,False,False
405,1753175026.6579275,1753175061.3745024,34716.57490730286,65593,False,False
406,1753175026.6734734,1753175061.475097,34801.623582839966,65593,False,False
407,1753175026.6889517,1753175061.5751443,34886.19256019592,65593,False,False
408,1753175026.704294,1753175061.6760528,34971.75884246826,65592,False,False
409,1753175026.7196236,1753175061.7758803,35056.25677108765,65593,False,False
410,1753175026.7352414,1753175061.8766763,35141.43490791321,65593,False,False
411,1753175026.7509217,1753175061.9785326,35227.61082649231,65593,False,False
412,1753175026.766484,1753175062.0798345,35313.350439071655,65592,False,False
413,1753175026.781374,1753175062.1806145,35399.240493774414,65592,False,False
414,1753175026.7967215,1753175062.2800953,35483.37388038635,65593,False,False
415,1753175026.8122041,1753175062.3857102,35573.506116867065,65593,False,False
416,1753175026.8275886,1753175062.4807487,35653.160095214844,65593,False,False
417,1753175026.8430638,1753175062.5832548,35740.1909828186,65593,False,False
418,1753175026.8587446,1753175062.6855278,35826.78318023682,65593,False,False
419,1753175026.874178,1753175062.7866871,35912.50920295715,65592,False,False
420,1753175026.8896601,1753175062.8852425,35995.58234214783,65593,False,False
421,1753175026.9067922,1753175062.9888022,36082.01003074646,65593,False,False
422,1753175026.9244719,1753175063.0870695,36162.59765625,65593,False,False
423,1753175026.940214,1753175063.1916094,36251.39546394348,65592,False,False
424,1753175026.956629,1753175063.2892053,36332.576274871826,65592,False,False
425,1753175026.971589,1753175063.392785,36421.19598388672,65592,False,False
426,1753175026.987236,1753175063.4921265,36504.89044189453,65592,False,False
427,1753175027.0020096,1753175063.5954013,36593.39165687561,65593,False,False
428,1753175027.0174935,1753175063.6982532,36680.75966835022,65593,False,False
429,1753175027.0322165,1753175063.7974808,36765.26427268982,65593,False,False
430,1753175027.0482311,1753175063.8982246,36849.99346733093,65593,False,False
431,1753175027.066102,1753175063.999391,36933.28905105591,65592,False,False
432,1753175027.0822,1753175064.0973911,37015.191078186035,65590,False,False
433,1753175027.0978482,1753175064.2018874,37104.03919219971,65593,False,False
434,1753175027.1132956,1753175064.3016846,37188.38906288147,65593,False,False
435,1753175027.1288493,1753175064.405586,37276.73673629761,65593,False,False
436,1753175027.144465,1753175064.5041473,37359.68232154846,65592,False,False
437,1753175027.160204,1753175064.603393,37443.18914413452,65592,False,False
438,1753175027.1758711,1753175064.7065995,37530.728340148926,65593,False,False
439,1753175027.1913207,1753175064.808902,37617.581367492676,65593,False,False
440,1753175027.2064614,1753175064.9068527,37700.39129257202,65593,False,False
441,1753175027.2218814,1753175065.0068603,37784.97886657715,65593,False,False
442,1753175027.2374659,1753175065.1115732,37874.107360839844,65593,False,False
443,1753175027.2528865,1753175065.2124856,37959.599018096924,65593,False,False
444,1753175027.2680993,1753175065.3123264,38044.2271232605,65593,False,False
445,1753175027.2834184,1753175065.4114435,38128.02505493164,65593,False,False
446,1753175027.299058,1753175065.512517,38213.45901489258,65592,False,False
447,1753175027.3145556,1753175065.6154685,38300.912857055664,65593,False,False
448,1753175027.3302112,1753175065.7165887,38386.377573013306,65593,False,False
449,1753175027.3453584,1753175065.8144822,38469.12384033203,65593,False,False
450,1753175027.3610163,1753175065.919225,38558.20870399475,65593,False,False
451,1753175027.3764203,1753175066.1217446,38745.32437324524,65593,False,False
452,1753175027.3920383,1753175066.12279,38730.75175285339,65593,False,False
453,1753175027.407464,1753175066.2215183,38814.05425071716,65592,False,False
454,1753175027.4225698,1753175066.3232243,38900.654554367065,65593,False,False
455,1753175027.4377296,1753175066.4242802,38986.5505695343,65593,False,False
456,1753175027.4543648,1753175066.5270958,39072.731018066406,65593,False,False
457,1753175027.472077,1753175066.6263795,39154.3025970459,65592,False,False
458,1753175027.48842,1753175066.729294,39240.87405204773,65591,False,False
