seq,timestamp_pub,timestamp_recv,latency_ms,message_size,duplicate,order_violation
404,1753174801.9976685,1753174802.243201,245.53251266479492,65593,False,False
405,1753174802.1055245,1753174802.3709164,265.3918266296387,65593,False,False
406,1753174802.2174428,1753174802.4705408,253.0980110168457,65593,False,False
407,1753174802.329466,1753174802.592903,263.43679428100586,65592,False,False
408,1753174802.4419246,1753174802.6954038,253.4792423248291,65593,False,False
409,1753174802.5500526,1753174802.7958772,245.82457542419434,65593,False,False
410,1753174802.6577306,1753174802.9237127,265.98215103149414,65593,False,False
411,1753174802.7691755,1753174803.0234323,254.2567253112793,65593,False,False
412,1753174802.8809168,1753174803.12551,244.59314346313477,65593,False,False
413,1753174802.9926999,1753174803.2630608,270.36094665527344,65593,False,False
414,1753174803.106065,1753174803.3621802,256.115198135376,65592,False,False
415,1753174803.218331,1753174803.463995,245.66388130187988,65592,False,False
416,1753174803.3266015,1753174803.5912454,264.64390754699707,65593,False,False
417,1753174803.438626,1753174803.6920774,253.45134735107422,65592,False,False
418,1753174803.5498102,1753174803.8136446,263.83447647094727,65593,False,False
419,1753174803.661373,1753174803.9138746,252.5017261505127,65592,False,False
420,1753174803.7748084,1753174804.0404346,265.6261920928955,65593,False,False
421,1753174803.886817,1753174804.1409364,254.1193962097168,65592,False,False
422,1753174803.9986107,1753174804.262248,263.6373043060303,65593,False,False
423,1753174804.1105917,1753174804.364238,253.6463737487793,65593,False,False
424,1753174804.222109,1753174804.4661777,244.06862258911133,65592,False,False
425,1753174804.3300462,1753174804.59503,264.9838924407959,65593,False,False
426,1753174804.4424913,1753174804.6986449,256.1535835266113,65593,False,False
427,1753174804.5502236,1753174804.7986326,248.40903282165527,65593,False,False
428,1753174804.6628106,1753174804.9279356,265.125036239624,65593,False,False
429,1753174804.775343,1753174805.0276642,252.3212432861328,65592,False,False
430,1753174804.8868878,1753174805.1501956,263.3078098297119,65593,False,False
431,1753174804.9985664,1753174805.250845,252.27856636047363,65593,False,False
432,1753174805.1112313,1753174805.3731198,261.8885040283203,65593,False,False
433,1753174805.222508,1753174805.4762259,253.71789932250977,65592,False,False
434,1753174805.3307908,1753174805.5750296,244.23885345458984,65593,False,False
435,1753174805.4382124,1753174805.704009,265.7966613769531,65593,False,False
436,1753174805.5517151,1753174805.8049047,253.1895637512207,65593,False,False
437,1753174805.664486,1753174805.9275768,263.0908489227295,65592,False,False
438,1753174805.776372,1753174806.0297968,253.42488288879395,65592,False,False
439,1753174805.8894536,1753174806.1490972,259.6435546875,65593,False,False
440,1753174805.9976819,1753174806.2495928,251.91092491149902,65593,False,False
441,1753174806.1107886,1753174806.375015,264.22643661499023,65593,False,False
442,1753174806.222613,1753174806.4758894,253.27634811401367,65592,False,False
443,1753174806.3352904,1753174806.6012626,265.9721374511719,65593,False,False
444,1753174806.447101,1753174806.7013693,254.26816940307617,65592,False,False
445,1753174806.558684,1753174806.821067,262.38298416137695,65592,False,False
446,1753174806.6703026,1753174806.9225879,252.28524208068848,65593,False,False
447,1753174806.7823372,1753174807.0456858,263.3485794067383,65593,False,False
448,1753174806.893708,1753174807.1478298,254.1217803955078,65592,False,False
449,1753174807.0018928,1753174807.2486563,246.7634677886963,65593,False,False
450,1753174807.1100597,1753174807.3753464,265.2866840362549,65593,False,False
451,1753174807.2228115,1753174807.475809,252.99763679504395,65593,False,False
452,1753174807.3350353,1753174807.5769877,241.95241928100586,65593,False,False
453,1753174807.443477,1753174807.7050803,261.60335540771484,65592,False,False
454,1753174807.5552316,1753174807.806659,251.42741203308105,65593,False,False
455,1753174807.6631868,1753174807.9092658,246.0789680480957,65593,False,False
456,1753174807.7713013,1753174808.0328403,261.5389823913574,65593,False,False
457,1753174807.881678,1753174808.1340344,252.35629081726074,65592,False,False
458,1753174807.9938464,1753174808.2351956,241.3492202758789,65593,False,False
459,1753174808.1014652,1753174808.364709,263.2436752319336,65593,False,False
460,1753174808.2135222,1753174808.4657402,252.21800804138184,65593,False,False
461,1753174808.321448,1753174808.5681047,246.6566562652588,65592,False,False
462,1753174808.4338655,1753174808.6981425,264.27698135375977,65593,False,False
463,1753174808.5465915,1753174808.799209,252.61759757995605,65593,False,False
464,1753174808.6505873,1753174808.9005384,249.95112419128418,65593,False,False
465,1753174808.7583194,1753174809.021527,263.20767402648926,65593,False,False
466,1753174808.8701828,1753174809.122115,251.93214416503906,65593,False,False
467,1753174808.9782522,1753174809.243761,265.50889015197754,65593,False,False
468,1753174809.0917628,1753174809.3435838,251.82104110717773,65593,False,False
469,1753174809.2037368,1753174809.4673178,263.5810375213623,65593,False,False
470,1753174809.315376,1753174809.56833,252.95400619506836,65592,False,False
471,1753174809.4235191,1753174809.6692731,245.75400352478027,65593,False,False
472,1753174809.5356197,1753174809.797057,261.43717765808105,65593,False,False
473,1753174809.6444905,1753174809.898179,253.68857383728027,65593,False,False
474,1753174809.7521224,1753174810.000505,248.382568359375,65593,False,False
475,1753174809.8611352,1753174810.1283,267.1647071838379,65593,False,False
476,1753174809.974743,1753174810.2291424,254.39953804016113,65592,False,False
477,1753174810.0871184,1753174810.328837,241.71853065490723,65593,False,False
478,1753174810.195273,1753174810.4597795,264.50657844543457,65592,False,False
479,1753174810.3080525,1753174810.5606182,252.5656223297119,65593,False,False
480,1753174810.416238,1753174810.6630125,246.77443504333496,65592,False,False
481,1753174810.5244427,1753174810.7883942,263.95153999328613,65593,False,False
482,1753174810.637032,1753174810.8889556,251.9235610961914,65592,False,False
483,1753174810.74502,1753174810.9909196,245.89967727661133,65591,False,False
484,1753174810.8527765,1753174811.117355,264.57858085632324,65593,False,False
485,1753174810.9660337,1753174811.2176745,251.64079666137695,65593,False,False
486,1753174811.078821,1753174811.3191955,240.37456512451172,65592,False,False
487,1753174811.1873028,1753174811.4515736,264.2707824707031,65593,False,False
488,1753174811.2990239,1753174811.552459,253.4351348876953,65593,False,False
489,1753174811.4102833,1753174811.654623,244.3397045135498,65593,False,False
490,1753174811.5140316,1753174811.774055,260.0233554840088,65593,False,False
491,1753174811.6221712,1753174811.8767369,254.56571578979492,65593,False,False
492,1753174811.7334359,1753174811.9765463,243.11041831970215,65593,False,False
493,1753174811.8410988,1753174812.1049109,263.8120651245117,65593,False,False
494,1753174811.952678,1753174812.2073424,254.66442108154297,65592,False,False
495,1753174812.0602934,1753174812.3087347,248.44121932983398,65593,False,False
496,1753174812.168232,1753174812.427696,259.4640254974365,65592,False,False
497,1753174812.276095,1753174812.5295322,253.43728065490723,65592,False,False
498,1753174812.384157,1753174812.6300669,245.9099292755127,65592,False,False
499,1753174812.4920564,1753174812.7509236,258.8672637939453,65593,False,False
500,1753174812.5995443,1753174812.8543339,254.7895908355713,65593,False,False
501,1753174812.7076283,1753174812.9538798,246.25158309936523,65593,False,False
502,1753174812.819701,1753174813.0805311,260.8301639556885,65592,False,False
503,1753174812.9276237,1753174813.1794672,251.84345245361328,65593,False,False
504,1753174813.0404103,1753174813.2989507,258.54039192199707,65593,False,False
505,1753174813.147933,1753174813.4004538,252.52079963684082,65592,False,False
506,1753174813.2568672,1753174813.5204365,263.5693550109863,65593,False,False
507,1753174813.3686075,1753174813.620391,251.7833709716797,65593,False,False
508,1753174813.4770753,1753174813.7219954,244.920015335083,65593,False,False
509,1753174813.5852327,1753174813.8486824,263.44966888427734,65593,False,False
510,1753174813.6973772,1753174813.9493396,251.96242332458496,65593,False,False
511,1753174813.8056471,1753174814.06815,262.50290870666504,65593,False,False
512,1753174813.9180706,1753174814.170723,252.65240669250488,65593,False,False
513,1753174814.0307922,1753174814.2898948,259.10258293151855,65593,False,False
514,1753174814.1391912,1753174814.391874,252.68292427062988,65593,False,False
515,1753174814.252074,1753174814.5139322,261.8582248687744,65592,False,False
516,1753174814.3603067,1753174814.6169279,256.6211223602295,65593,False,False
517,1753174814.4680102,1753174814.7168415,248.83127212524414,65593,False,False
518,1753174814.5797281,1753174814.8434865,263.75842094421387,65593,False,False
519,1753174814.6920683,1753174814.9460704,254.00209426879883,65593,False,False
520,1753174814.8044777,1753174815.043561,239.08329010009766,65593,False,False
521,1753174814.9121196,1753174815.1776934,265.57374000549316,65593,False,False
522,1753174815.0263538,1753174815.280305,253.9510726928711,65593,False,False
523,1753174815.137994,1753174815.3810225,243.0284023284912,65592,False,False
524,1753174815.246519,1753174815.5064697,259.9506378173828,65592,False,False
525,1753174815.3549533,1753174815.6063805,251.42717361450195,65593,False,False
526,1753174815.4629014,1753174815.7073567,244.45533752441406,65593,False,False
527,1753174815.5704312,1753174815.836039,265.6078338623047,65593,False,False
528,1753174815.6788473,1753174815.9337556,254.90832328796387,65593,False,False
529,1753174815.7904813,1753174816.0350425,244.56119537353516,65593,False,False
530,1753174815.898605,1753174816.1597974,261.19232177734375,65592,False,False
531,1753174816.0101454,1753174816.2611704,251.02496147155762,65593,False,False
532,1753174816.118413,1753174816.3635077,245.09477615356445,65592,False,False
533,1753174816.2295225,1753174816.4919403,262.4177932739258,65593,False,False
534,1753174816.3402205,1753174816.5934741,253.25369834899902,65593,False,False
535,1753174816.4480307,1753174816.6938558,245.82505226135254,65593,False,False
536,1753174816.5596504,1753174816.8223212,262.67075538635254,65593,False,False
537,1753174816.671339,1753174816.9232376,251.89852714538574,65592,False,False
538,1753174816.779195,1753174817.0250745,245.8794116973877,65592,False,False
539,1753174816.8870528,1753174817.150107,263.05413246154785,65593,False,False
540,1753174816.9994993,1753174817.252351,252.8517246246338,65593,False,False
541,1753174817.1074998,1753174817.3534274,245.9275722503662,65593,False,False
542,1753174817.2190235,1753174817.4830468,264.0233039855957,65593,False,False
543,1753174817.330236,1753174817.5836782,253.44228744506836,65592,False,False
544,1753174817.4385698,1753174817.6861007,247.53093719482422,65593,False,False
545,1753174817.546683,1753174817.8092735,262.5904083251953,65592,False,False
546,1753174817.657631,1753174817.9105947,252.96378135681152,65592,False,False
547,1753174817.765378,1753174818.012015,246.63710594177246,65592,False,False
548,1753174817.8733642,1753174818.1370616,263.69738578796387,65593,False,False
549,1753174817.985187,1753174818.2377672,252.5801658630371,65592,False,False
550,1753174818.093202,1753174818.338819,245.61691284179688,65592,False,False
551,1753174818.2012608,1753174818.4640095,262.74871826171875,65593,False,False
552,1753174818.3136988,1753174818.566243,252.54416465759277,65593,False,False
553,1753174818.4215903,1753174818.6659238,244.33350563049316,65593,False,False
554,1753174818.529574,1753174818.7926004,263.02647590637207,65592,False,False
555,1753174818.6411595,1753174818.8938212,252.66170501708984,65593,False,False
556,1753174818.7508638,1753174819.0133545,262.49074935913086,65593,False,False
557,1753174818.8623445,1753174819.115333,252.9885768890381,65593,False,False
558,1753174818.9705234,1753174819.2148235,244.30012702941895,65593,False,False
559,1753174819.0797625,1753174819.335868,256.1054229736328,65593,False,False
560,1753174819.1834729,1753174819.4368095,253.33666801452637,65593,False,False
561,1753174819.2951434,1753174819.5384192,243.27588081359863,65593,False,False
562,1753174819.4031823,1753174819.6684132,265.2308940887451,65593,False,False
563,1753174819.5167742,1753174819.7687767,252.00247764587402,65593,False,False
564,1753174819.6251283,1753174819.8882742,263.14592361450195,65593,False,False
565,1753174819.7366936,1753174819.988318,251.62434577941895,65593,False,False
566,1753174819.849097,1753174820.0889313,239.83430862426758,65592,False,False
567,1753174819.958566,1753174820.2244174,265.8514976501465,65592,False,False
568,1753174820.070018,1753174820.325003,254.98485565185547,65592,False,False
569,1753174820.1821783,1753174820.4255621,243.38388442993164,65593,False,False
570,1753174820.29015,1753174820.5555983,265.44833183288574,65591,False,False
571,1753174820.4032557,1753174820.6567888,253.53312492370605,65593,False,False
572,1753174820.5109115,1753174820.7570386,246.12712860107422,65593,False,False
573,1753174820.6187458,1753174820.8825533,263.8075351715088,65593,False,False
574,1753174820.7310443,1753174820.9838967,252.8524398803711,65593,False,False
575,1753174820.8433874,1753174821.0842946,240.9071922302246,65593,False,False
576,1753174820.9515579,1753174821.2141004,262.5424861907959,65593,False,False
577,1753174821.0631883,1753174821.3180337,254.84538078308105,65593,False,False
578,1753174821.1711175,1753174821.4158397,244.7221279144287,65593,False,False
579,1753174821.283045,1753174821.5433707,260.32567024230957,65592,False,False
580,1753174821.3908658,1753174821.6435509,252.6850700378418,65593,False,False
581,1753174821.5032918,1753174821.7658522,262.5603675842285,65593,False,False
582,1753174821.614037,1753174821.8681805,254.14347648620605,65592,False,False
583,1753174821.7242088,1753174821.988177,263.96822929382324,65593,False,False
584,1753174821.8365386,1753174822.0896432,253.10468673706055,65593,False,False
585,1753174821.9492967,1753174822.1910114,241.7147159576416,65593,False,False
586,1753174822.057072,1753174822.3158574,258.7854862213135,65592,False,False
587,1753174822.1649225,1753174822.4176292,252.70676612854004,65593,False,False
588,1753174822.2757654,1753174822.5190039,243.2384490966797,65593,False,False
589,1753174822.383942,1753174822.647315,263.37313652038574,65592,False,False
590,1753174822.4964135,1753174822.74844,252.02655792236328,65593,False,False
591,1753174822.6048684,1753174822.8490658,244.19736862182617,65593,False,False
592,1753174822.7126777,1753174822.976948,264.2703056335449,65593,False,False
593,1753174822.8247468,1753174823.0784411,253.6942958831787,65593,False,False
594,1753174822.93585,1753174823.1788354,242.98548698425293,65591,False,False
595,1753174823.0434816,1753174823.3063462,262.8645896911621,65593,False,False
596,1753174823.155716,1753174823.4074826,251.76668167114258,65592,False,False
597,1753174823.2643173,1753174823.5090423,244.72498893737793,65593,False,False
598,1753174823.3720357,1753174823.6312943,259.258508682251,65593,False,False
599,1753174823.4802582,1753174823.734542,254.28366661071777,65593,False,False
600,1753174823.592267,1753174823.8535807,261.31367683410645,65592,False,False
601,1753174823.7005825,1753174823.9545918,254.00924682617188,65593,False,False
602,1753174823.8122563,1753174824.07807,265.81358909606934,65593,False,False
603,1753174823.9235847,1753174824.1792436,255.6588649749756,65593,False,False
604,1753174824.0358849,1753174824.2801347,244.24982070922852,65593,False,False
605,1753174824.1482642,1753174824.4090583,260.79416275024414,65593,False,False
606,1753174824.256236,1753174824.5095263,253.29017639160156,65592,False,False
607,1753174824.368484,1753174824.632461,263.97705078125,65592,False,False
608,1753174824.4802108,1753174824.7332206,253.00979614257812,65593,False,False
609,1753174824.588515,1753174824.8343008,245.78571319580078,65592,False,False
610,1753174824.6963089,1753174824.9609935,264.68467712402344,65593,False,False
611,1753174824.807646,1753174825.06134,253.6940574645996,65592,False,False
612,1753174824.9216495,1753174825.1845489,262.89939880371094,65593,False,False
613,1753174825.0325367,1753174825.2862666,253.72982025146484,65593,False,False
614,1753174825.144211,1753174825.4077508,263.53979110717773,65592,False,False
615,1753174825.2566032,1753174825.5087714,252.1681785583496,65593,False,False
616,1753174825.3690455,1753174825.631159,262.1135711669922,65593,False,False
617,1753174825.480434,1753174825.732056,251.62196159362793,65592,False,False
618,1753174825.588762,1753174825.8333662,244.60411071777344,65592,False,False
619,1753174825.696381,1753174825.9564202,260.0390911102295,65592,False,False
620,1753174825.8044543,1753174826.0604463,255.99193572998047,65593,False,False
621,1753174825.9165766,1753174826.1801164,263.53979110717773,65593,False,False
622,1753174826.0278342,1753174826.2803626,252.52842903137207,65593,False,False
623,1753174826.1415026,1753174826.4012704,259.7677707672119,65593,False,False
624,1753174826.2496793,1753174826.5013895,251.7101764678955,65593,False,False
625,1753174826.3617234,1753174826.6213608,259.63735580444336,65593,False,False
626,1753174826.4699118,1753174826.7225406,252.62880325317383,65593,False,False
627,1753174826.5775418,1753174826.8220565,244.51470375061035,65593,False,False
628,1753174826.6885924,1753174826.9533162,264.7237777709961,65593,False,False
629,1753174826.8017962,1753174827.0547175,252.92134284973145,65593,False,False
630,1753174826.9144282,1753174827.1757956,261.3673210144043,65593,False,False
631,1753174827.0256286,1753174827.2786255,252.99692153930664,65593,False,False
632,1753174827.1372037,1753174827.3780377,240.83399772644043,65593,False,False
633,1753174827.2444668,1753174827.5080898,263.6229991912842,65593,False,False
634,1753174827.3571503,1753174827.6095295,252.3791790008545,65593,False,False
635,1753174827.4658072,1753174827.7099578,244.15063858032227,65593,False,False
636,1753174827.5741735,1753174827.834652,260.4784965515137,65593,False,False
637,1753174827.6817417,1753174827.9347422,253.00049781799316,65593,False,False
638,1753174827.7933838,1753174828.0587184,265.3346061706543,65593,False,False
639,1753174827.905858,1753174828.16113,255.27191162109375,65592,False,False
640,1753174828.0143309,1753174828.260946,246.61517143249512,65593,False,False
641,1753174828.1224284,1753174828.3811672,258.73875617980957,65593,False,False
642,1753174828.2298307,1753174828.4825494,252.71868705749512,65593,False,False
643,1753174828.3405235,1753174828.5840287,243.50523948669434,65593,False,False
644,1753174828.4484236,1753174828.7123878,263.9641761779785,65593,False,False
645,1753174828.5602458,1753174828.812674,252.4282932281494,65593,False,False
646,1753174828.6700542,1753174828.9129982,242.94400215148926,65593,False,False
647,1753174828.778425,1753174829.03694,258.5151195526123,65592,False,False
648,1753174828.8863761,1753174829.139201,252.8247833251953,65593,False,False
649,1753174828.999861,1753174829.2391624,239.3014430999756,65592,False,False
650,1753174829.107686,1753174829.3703551,262.6690864562988,65592,False,False
651,1753174829.2154968,1753174829.4704463,254.94956970214844,65593,False,False
652,1753174829.323321,1753174829.574292,250.97084045410156,65592,False,False
653,1753174829.4316683,1753174829.6918602,260.1919174194336,65593,False,False
654,1753174829.5416594,1753174829.794004,252.34460830688477,65593,False,False
655,1753174829.6496985,1753174829.8954697,245.7711696624756,65593,False,False
656,1753174829.7534451,1753174830.013384,259.93895530700684,65593,False,False
657,1753174829.8617585,1753174830.1146445,252.8860569000244,65593,False,False
658,1753174829.9736514,1753174830.2336545,260.00308990478516,65593,False,False
659,1753174830.082409,1753174830.3343227,251.91378593444824,65592,False,False
660,1753174830.1903288,1753174830.435768,245.4390525817871,65593,False,False
661,1753174830.298794,1753174830.5646718,265.87772369384766,65592,False,False
662,1753174830.411731,1753174830.6650767,253.34572792053223,65592,False,False
663,1753174830.5201137,1753174830.76737,247.25627899169922,65593,False,False
664,1753174830.6282325,1753174830.8900921,261.859655380249,65593,False,False
665,1753174830.7395997,1753174830.9923255,252.72583961486816,65593,False,False
666,1753174830.8522432,1753174831.1159403,263.69714736938477,65593,False,False
667,1753174830.9601693,1753174831.2163906,256.2212944030762,65593,False,False
668,1753174831.0682223,1753174831.3172996,249.07732009887695,65593,False,False
669,1753174831.1758528,1753174831.4398184,263.9656066894531,65593,False,False
670,1753174831.2896912,1753174831.5407379,251.04665756225586,65593,False,False
671,1753174831.4017332,1753174831.6424088,240.675687789917,65593,False,False
672,1753174831.509766,1753174831.7718892,262.12310791015625,65592,False,False
673,1753174831.6203525,1753174831.8725107,252.15816497802734,65593,False,False
674,1753174831.7320225,1753174831.9938846,261.86203956604004,65593,False,False
675,1753174831.8429065,1753174832.0986302,255.7237148284912,65593,False,False
676,1753174831.9538176,1753174832.216443,262.62545585632324,65593,False,False
677,1753174832.065714,1753174832.3184538,252.73990631103516,65592,False,False
678,1753174832.177862,1753174832.4404566,262.59469985961914,65592,False,False
679,1753174832.289029,1753174832.5413618,252.3329257965088,65592,False,False
680,1753174832.4009273,1753174832.6634216,262.4943256378174,65593,False,False
681,1753174832.5121815,1753174832.7651653,252.98380851745605,65593,False,False
682,1753174832.6241784,1753174832.8881748,263.9963626861572,65593,False,False
683,1753174832.7352467,1753174832.9881387,252.89201736450195,65593,False,False
684,1753174832.8471134,1753174833.0890584,241.9450283050537,65593,False,False
685,1753174832.954713,1753174833.2190955,264.38236236572266,65592,False,False
686,1753174833.0669346,1753174833.3201938,253.25918197631836,65593,False,False
687,1753174833.177479,1753174833.4213803,243.90125274658203,65592,False,False
688,1753174833.286041,1753174833.55012,264.07909393310547,65592,False,False
689,1753174833.3982947,1753174833.6501687,251.87397003173828,65593,False,False
690,1753174833.506725,1753174833.7509499,244.22478675842285,65592,False,False
691,1753174833.615166,1753174833.8790734,263.90743255615234,65592,False,False
692,1753174833.7272336,1753174833.9801779,252.9442310333252,65593,False,False
693,1753174833.8386145,1753174834.0818253,243.2107925415039,65593,False,False
694,1753174833.9470465,1753174834.2118633,264.8167610168457,65593,False,False
695,1753174834.0600917,1753174834.3139372,253.8454532623291,65593,False,False
696,1753174834.171281,1753174834.4137306,242.44952201843262,65592,False,False
697,1753174834.2793465,1753174834.5424867,263.1402015686035,65593,False,False
698,1753174834.3917172,1753174834.6428587,251.14154815673828,65593,False,False
699,1753174834.5038662,1753174834.7676792,263.8130187988281,65593,False,False
700,1753174834.6173434,1753174834.8696015,252.2580623626709,65593,False,False
701,1753174834.7295241,1753174834.9894931,259.96899604797363,65593,False,False
702,1753174834.8373063,1753174835.090931,253.62467765808105,65593,False,False
703,1753174834.9495218,1753174835.1912067,241.6849136352539,65593,False,False
704,1753174835.0569134,1753174835.3197358,262.82238960266113,65593,False,False
705,1753174835.1685488,1753174835.4201763,251.62744522094727,65593,False,False
706,1753174835.2770622,1753174835.5213182,244.25601959228516,65593,False,False
707,1753174835.3877387,1753174835.6511402,263.4015083312988,65593,False,False
708,1753174835.4994519,1753174835.752309,252.85720825195312,65593,False,False
709,1753174835.6114647,1753174835.8538797,242.4149513244629,65593,False,False
710,1753174835.7196848,1753174835.9841003,264.4155025482178,65593,False,False
711,1753174835.8326087,1753174836.0854816,252.87294387817383,65593,False,False
712,1753174835.941106,1753174836.1862235,245.1174259185791,65592,False,False
713,1753174836.049212,1753174836.312997,263.78512382507324,65592,False,False
714,1753174836.1609573,1753174836.4136899,252.732515335083,65593,False,False
715,1753174836.2692723,1753174836.532908,263.63563537597656,65593,False,False
716,1753174836.3825328,1753174836.6344323,251.89948081970215,65593,False,False
717,1753174836.4941018,1753174836.7344124,240.3106689453125,65593,False,False
718,1753174836.601922,1753174836.8646643,262.742280960083,65592,False,False
719,1753174836.713746,1753174836.9674866,253.7405490875244,65592,False,False
720,1753174836.8270454,1753174837.0668783,239.83287811279297,65593,False,False
721,1753174836.9350667,1753174837.1955283,260.46156883239746,65593,False,False
722,1753174837.0455189,1753174837.2983134,252.7945041656494,65593,False,False
723,1753174837.1533418,1753174837.3997939,246.45209312438965,65593,False,False
724,1753174837.2614346,1753174837.5227501,261.31558418273926,65593,False,False
725,1753174837.3719344,1753174837.6247828,252.84838676452637,65593,False,False
726,1753174837.480444,1753174837.7259521,245.50819396972656,65592,False,False
727,1753174837.5928402,1753174837.8564389,263.5986804962158,65593,False,False
728,1753174837.7049558,1753174837.957946,252.9902458190918,65593,False,False
729,1753174837.8182514,1753174838.0867069,268.45550537109375,65593,False,False
730,1753174837.9305158,1753174838.1829214,252.40564346313477,65593,False,False
731,1753174838.04362,1753174838.2848907,241.2705421447754,65591,False,False
732,1753174838.1520162,1753174838.407747,255.73086738586426,65593,False,False
733,1753174838.2557278,1753174838.509131,253.4031867980957,65593,False,False
734,1753174838.3664997,1753174838.6305304,264.03069496154785,65593,False,False
735,1753174838.478299,1753174838.7303615,252.06255912780762,65592,False,False
736,1753174838.5907815,1753174838.8533158,262.53437995910645,65593,False,False
737,1753174838.698896,1753174838.9543574,255.4614543914795,65592,False,False
738,1753174838.8113086,1753174839.0534613,242.15269088745117,65593,False,False
739,1753174838.9193764,1753174839.1842985,264.9221420288086,65593,False,False
740,1753174839.0325947,1753174839.285894,253.29923629760742,65593,False,False
741,1753174839.1448414,1753174839.3862345,241.3930892944336,65593,False,False
742,1753174839.253012,1753174839.5138407,260.82873344421387,65592,False,False
743,1753174839.3610473,1753174839.6153643,254.317045211792,65593,False,False
744,1753174839.4695227,1753174839.7182457,248.72303009033203,65593,False,False
745,1753174839.5776072,1753174839.8401573,262.55011558532715,65593,False,False
746,1753174839.6888573,1753174839.9430425,254.18519973754883,65593,False,False
747,1753174839.7969832,1753174840.043867,246.88386917114258,65593,False,False
748,1753174839.9084895,1753174840.1736016,265.11216163635254,65593,False,False
749,1753174840.0194092,1753174840.274842,255.4328441619873,65593,False,False
750,1753174840.1280487,1753174840.3771944,249.1457462310791,65593,False,False
751,1753174840.2400382,1753174840.503177,263.1387710571289,65593,False,False
752,1753174840.3503048,1753174840.6054926,255.1877498626709,65593,False,False
753,1753174840.4583292,1753174840.7043676,246.03843688964844,65593,False,False
754,1753174840.5714664,1753174840.8368943,265.427827835083,65593,False,False
755,1753174840.6834354,1753174840.9358542,252.41875648498535,65593,False,False
756,1753174840.7917984,1753174841.0374305,245.63217163085938,65593,False,False
757,1753174840.8996923,1753174841.16352,263.8278007507324,65593,False,False
758,1753174841.012014,1753174841.2660158,254.00185585021973,65592,False,False
759,1753174841.1200356,1753174841.3671212,247.0855712890625,65593,False,False
760,1753174841.228161,1753174841.490215,262.0539665222168,65592,False,False
761,1753174841.3393092,1753174841.5919423,252.63309478759766,65593,False,False
762,1753174841.4510367,1753174841.7125454,261.5087032318115,65593,False,False
763,1753174841.5612648,1753174841.8136559,252.39109992980957,65593,False,False
764,1753174841.672611,1753174841.9146106,241.99962615966797,65592,False,False
765,1753174841.7809224,1753174842.0434465,262.5241279602051,65593,False,False
766,1753174841.8924828,1753174842.1475856,255.10287284851074,65593,False,False
767,1753174842.0006807,1753174842.2453494,244.66872215270996,65593,False,False
768,1753174842.1126766,1753174842.3792005,266.5238380432129,65593,False,False
769,1753174842.2261567,1753174842.4793377,253.18098068237305,65593,False,False
770,1753174842.3341317,1753174842.5796065,245.47481536865234,65593,False,False
771,1753174842.4458168,1753174842.7078285,262.0117664337158,65593,False,False
772,1753174842.5535812,1753174842.807258,253.6766529083252,65593,False,False
773,1753174842.6667938,1753174842.931431,264.6372318267822,65593,False,False
774,1753174842.7802413,1753174843.0335052,253.2639503479004,65593,False,False
775,1753174842.8920481,1753174843.135315,243.26682090759277,65593,False,False
776,1753174843.0000644,1753174843.264534,264.4696235656738,65593,False,False
777,1753174843.1123517,1753174843.3661973,253.8456916809082,65593,False,False
778,1753174843.2210317,1753174843.4673512,246.31953239440918,65593,False,False
779,1753174843.3289075,1753174843.5936964,264.7888660430908,65593,False,False
780,1753174843.4410908,1753174843.6950397,253.94892692565918,65593,False,False
781,1753174843.5528095,1753174843.7966263,243.81685256958008,65593,False,False
782,1753174843.66028,1753174843.9233859,263.1058692932129,65591,False,False
783,1753174843.7719553,1753174844.0239465,251.99127197265625,65593,False,False
784,1753174843.883245,1753174844.1459868,262.7418041229248,65592,False,False
785,1753174843.995048,1753174844.2472584,252.2103786468506,65592,False,False
786,1753174844.1085088,1753174844.3723915,263.8826370239258,65593,False,False
787,1753174844.2202132,1753174844.4733171,253.10397148132324,65593,False,False
788,1753174844.3315306,1753174844.5754132,243.8826560974121,65593,False,False
789,1753174844.439213,1753174844.6984613,259.2482566833496,65592,False,False
790,1753174844.5477908,1753174844.8010254,253.2346248626709,65593,False,False
791,1753174844.6607435,1753174844.9254594,264.71590995788574,65593,False,False
792,1753174844.7741106,1753174845.0263145,252.20394134521484,65593,False,False
793,1753174844.8854342,1753174845.1278727,242.43855476379395,65593,False,False
794,1753174844.9931889,1753174845.2555459,262.3569965362549,65593,False,False
795,1753174845.105038,1753174845.3573484,252.31051445007324,65592,False,False
796,1753174845.217595,1753174845.4789567,261.36159896850586,65592,False,False
797,1753174845.32578,1753174845.5793624,253.58247756958008,65591,False,False
798,1753174845.434029,1753174845.680859,246.82998657226562,65592,False,False
799,1753174845.5453634,1753174845.805769,260.4055404663086,65593,False,False
800,1753174845.653424,1753174845.908753,255.32889366149902,65592,False,False
801,1753174845.7635286,1753174846.0094976,245.96905708312988,65593,False,False
802,1753174845.871462,1753174846.1321044,260.64229011535645,65592,False,False
803,1753174845.9794157,1753174846.236837,257.42125511169434,65593,False,False
804,1753174846.0875554,1753174846.3343267,246.77133560180664,65593,False,False
805,1753174846.1957438,1753174846.4610782,265.3343677520752,65593,False,False
806,1753174846.307128,1753174846.5599127,252.78472900390625,65592,False,False
807,1753174846.4190753,1753174846.682385,263.3097171783447,65593,False,False
