timestamp,raw,ma,ema,kalman_simple,kalman_pv,ekf,ukf
2025-08-04T11:46:01.966895,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2025-08-04T11:46:02.168432,-79.655,-37.328,-11.931,-9.109,-78.825,-78.826,-78.818
2025-08-04T11:46:02.268492,-79.656,-51.437,-25.476,-23.961,-79.656,-79.658,-79.255
2025-08-04T11:46:02.367801,-79.655,-58.492,-36.312,-37.158,-79.933,-79.917,-79.408
2025-08-04T11:46:02.468151,-79.663,-62.726,-44.982,-47.87,-79.974,-79.951,-79.491
2025-08-04T11:46:02.567950,-79.655,-65.547,-51.917,-56.146,-79.948,-79.917,-79.54
2025-08-04T11:46:02.668614,-79.67,-67.565,-57.467,-62.378,-79.922,-79.883,-79.577
2025-08-04T11:46:02.767941,-79.673,-69.078,-61.908,-67.002,-79.897,-79.848,-79.604
2025-08-04T11:46:02.868270,-79.66,-70.254,-65.459,-70.402,-79.87,-79.809,-79.619
2025-08-04T11:46:02.967858,-79.666,-71.195,-68.3,-72.898,-79.85,-79.78,-79.632
2025-08-04T11:46:03.068594,-79.649,-79.66,-70.57,-74.719,-79.828,-79.747,-79.637
2025-08-04T11:46:03.168128,-79.68,-79.663,-72.392,-76.058,-79.82,-79.733,-79.648
2025-08-04T11:46:03.268071,-79.681,-79.665,-73.85,-77.036,-79.812,-79.721,-79.657
2025-08-04T11:46:03.368609,-79.665,-79.666,-75.013,-77.746,-79.801,-79.704,-79.659
2025-08-04T11:46:03.468508,-79.705,-79.67,-75.951,-78.275,-79.801,-79.706,-79.672
2025-08-04T11:46:11.921111,-0.018,-71.707,-60.765,-57.135,-60.589,-49.462,-58.149
2025-08-04T11:46:12.432574,-0.016,-63.741,-48.615,-41.705,-45.288,-28.63,-42.442
2025-08-04T11:46:12.945547,-0.026,-55.777,-38.897,-30.445,-32.98,-14.654,-30.983
2025-08-04T11:46:13.456860,-0.014,-47.812,-31.12,-22.224,-22.986,-5.455,-22.616
2025-08-04T11:46:13.968246,-0.006,-39.846,-24.898,-16.222,-14.812,0.474,-16.508
2025-08-04T11:46:14.480562,0.008,-31.88,-19.916,-11.837,-8.081,4.185,-12.046
2025-08-04T11:46:14.992287,0.016,-23.911,-15.93,-8.635,-2.508,6.395,-8.787
2025-08-04T11:46:15.504616,-0.006,-15.943,-12.745,-6.304,2.122,7.586,-6.415
2025-08-04T11:46:16.016606,0.01,-7.976,-10.194,-4.598,5.987,8.108,-4.679
2025-08-04T11:46:16.531688,-0.008,-0.006,-8.157,-3.358,9.219,8.177,-3.417
2025-08-04T11:46:17.044385,0.005,-0.004,-6.525,-2.449,11.93,7.965,-2.493
2025-08-04T11:46:17.556006,-0.018,-0.004,-5.223,-1.793,14.2,7.566,-1.824
2025-08-04T11:46:18.068610,-0.015,-0.003,-4.182,-1.312,16.105,7.068,-1.335
2025-08-04T11:46:18.580084,-0.015,-0.003,-3.348,-0.962,17.7,6.518,-0.979
2025-08-04T11:46:19.092488,0.011,-0.001,-2.676,-0.699,19.036,5.96,-0.711
2025-08-04T11:46:19.604141,0.006,-0.001,-2.14,-0.509,20.146,5.404,-0.518
2025-08-04T11:46:20.116191,0.012,-0.002,-1.71,-0.368,21.064,4.871,-0.374
2025-08-04T11:46:20.628554,0.032,0.002,-1.361,-0.26,21.818,4.374,-0.265
2025-08-04T11:46:21.140182,0.001,0.001,-1.089,-0.189,22.423,3.899,-0.193
2025-08-04T11:46:21.652771,-0.001,0.002,-0.871,-0.139,22.903,3.463,-0.141
2025-08-04T11:46:22.164492,-0.002,0.001,-0.697,-0.102,23.272,3.066,-0.103
2025-08-04T11:46:22.676599,0.005,0.003,-0.557,-0.073,23.546,2.71,-0.074
2025-08-04T11:46:23.188631,-0.008,0.004,-0.447,-0.055,23.733,2.385,-0.056
2025-08-04T11:46:23.700839,-0.017,0.004,-0.361,-0.045,23.843,2.092,-0.046
2025-08-04T11:46:24.216525,-0.008,0.002,-0.29,-0.035,23.888,1.834,-0.036
2025-08-04T11:46:24.728191,-0.008,0.001,-0.234,-0.028,23.872,1.606,-0.028
2025-08-04T11:46:25.239959,0.037,0.003,-0.18,-0.01,23.807,1.418,-0.01
2025-08-04T11:46:25.752747,0.012,0.001,-0.141,-0.004,23.692,1.242,-0.004
2025-08-04T11:46:26.264849,-0.012,-0.0,-0.116,-0.006,23.53,1.079,-0.006
2025-08-04T11:46:26.776021,-0.005,-0.001,-0.093,-0.006,23.329,0.939,-0.006
2025-08-04T11:46:27.288290,-0.005,-0.001,-0.076,-0.006,23.093,0.816,-0.006
2025-08-04T11:46:27.800943,-0.019,-0.003,-0.064,-0.009,22.823,0.705,-0.009
2025-08-04T11:46:28.312165,-0.012,-0.004,-0.054,-0.01,22.524,0.61,-0.01
2025-08-04T11:46:28.824720,0.014,-0.001,-0.04,-0.004,22.2,0.536,-0.004
2025-08-04T11:46:29.336324,0.009,0.001,-0.03,-0.0,21.852,0.469,-0.0
2025-08-04T11:46:29.848895,0.006,0.003,-0.023,0.002,21.481,0.408,0.001
2025-08-04T11:46:30.360168,-0.021,-0.003,-0.023,-0.005,21.087,0.347,-0.005
2025-08-04T11:46:30.872311,-0.027,-0.007,-0.024,-0.011,20.674,0.293,-0.011
2025-08-04T11:46:31.384081,-0.016,-0.008,-0.022,-0.012,20.246,0.253,-0.012
2025-08-04T11:46:31.900712,-0.004,-0.008,-0.018,-0.01,19.804,0.224,-0.01
2025-08-04T11:46:32.412794,-0.016,-0.009,-0.018,-0.012,19.348,0.194,-0.012
2025-08-04T11:46:32.924712,0.024,-0.004,-0.01,-0.002,18.882,0.182,-0.002
2025-08-04T11:46:33.436932,-0.016,-0.005,-0.011,-0.006,18.403,0.156,-0.006
2025-08-04T11:46:33.948232,-0.02,-0.008,-0.013,-0.01,17.915,0.133,-0.01
2025-08-04T11:46:34.460151,-0.012,-0.01,-0.013,-0.01,17.419,0.115,-0.01
2025-08-04T11:46:34.973150,-0.026,-0.013,-0.015,-0.014,16.916,0.095,-0.015
2025-08-04T11:46:35.483889,-0.009,-0.012,-0.014,-0.013,16.409,0.084,-0.013
2025-08-04T11:46:35.995935,-0.003,-0.01,-0.012,-0.01,15.898,0.076,-0.01
2025-08-04T11:46:36.508288,-0.013,-0.009,-0.012,-0.011,15.384,0.065,-0.011
2025-08-04T11:46:37.020288,0.005,-0.009,-0.009,-0.007,14.869,0.061,-0.007
2025-08-04T11:46:37.532405,-0.008,-0.008,-0.009,-0.007,14.352,0.053,-0.007
2025-08-04T11:46:38.044272,-0.024,-0.013,-0.012,-0.012,13.835,0.04,-0.012
2025-08-04T11:46:38.556309,0.009,-0.01,-0.007,-0.006,13.321,0.041,-0.006
2025-08-04T11:46:39.068661,0.017,-0.006,-0.003,0.0,12.81,0.043,0.0
2025-08-04T11:46:39.584251,0.007,-0.005,-0.001,0.002,12.302,0.04,0.002
2025-08-04T11:46:40.096459,0.009,-0.001,0.001,0.004,11.798,0.038,0.004
2025-08-04T11:46:40.608788,0.005,0.0,0.002,0.004,11.299,0.034,0.004
2025-08-04T11:46:41.120380,-0.009,-0.0,-0.0,0.001,10.804,0.026,0.001
2025-08-04T11:46:41.632629,-0.032,-0.002,-0.007,-0.008,10.314,0.012,-0.008
2025-08-04T11:46:42.144991,-0.018,-0.004,-0.009,-0.011,9.833,0.007,-0.011
2025-08-04T11:46:42.657066,-0.014,-0.005,-0.01,-0.012,9.36,0.003,-0.012
2025-08-04T11:46:43.168777,-0.011,-0.004,-0.01,-0.012,8.896,0.002,-0.012
2025-08-04T11:46:43.680440,0.005,-0.004,-0.007,-0.007,8.443,0.005,-0.007
2025-08-04T11:46:44.192696,0.006,-0.005,-0.004,-0.004,7.999,0.008,-0.004
2025-08-04T11:46:44.704438,0.016,-0.004,-0.0,0.002,7.567,0.014,0.002
2025-08-04T11:46:45.216601,-0.018,-0.007,-0.004,-0.004,7.142,0.006,-0.004
2025-08-04T11:46:45.728606,-0.006,-0.008,-0.004,-0.004,6.729,0.004,-0.004
2025-08-04T11:46:46.240563,-0.018,-0.009,-0.007,-0.008,6.327,-0.002,-0.008
2025-08-04T11:46:46.756344,-0.003,-0.006,-0.006,-0.007,5.938,-0.001,-0.007
2025-08-04T11:46:47.268473,-0.014,-0.006,-0.008,-0.009,5.559,-0.004,-0.009
2025-08-04T11:46:47.780389,0.007,-0.004,-0.005,-0.004,5.195,0.0,-0.004
2025-08-04T11:46:48.292360,-0.001,-0.003,-0.004,-0.003,4.842,0.001,-0.003
2025-08-04T11:46:48.804460,-0.016,-0.005,-0.006,-0.007,4.5,-0.004,-0.007
2025-08-04T11:46:49.316526,-0.001,-0.005,-0.005,-0.005,4.172,-0.002,-0.005
2025-08-04T11:46:49.827939,0.004,-0.007,-0.003,-0.003,3.856,0.001,-0.003
2025-08-04T11:46:50.340822,0.005,-0.004,-0.002,-0.001,3.554,0.003,-0.001
2025-08-04T11:46:50.852304,-0.012,-0.005,-0.004,-0.004,3.262,-0.001,-0.004
2025-08-04T11:46:51.364566,-0.015,-0.005,-0.006,-0.007,2.982,-0.005,-0.007
2025-08-04T11:46:51.877033,0.002,-0.004,-0.004,-0.004,2.716,-0.003,-0.004
2025-08-04T11:46:52.388644,0.002,-0.002,-0.003,-0.003,2.462,-0.001,-0.003
2025-08-04T11:46:52.901237,-0.001,-0.003,-0.003,-0.002,2.22,-0.0,-0.002
2025-08-04T11:46:53.412241,-0.022,-0.005,-0.007,-0.008,1.988,-0.007,-0.008
2025-08-04T11:46:53.924646,-0.012,-0.005,-0.008,-0.009,1.768,-0.009,-0.009
2025-08-04T11:46:54.440247,0.006,-0.004,-0.005,-0.005,1.562,-0.004,-0.005
2025-08-04T11:46:54.952142,-0.002,-0.005,-0.004,-0.004,1.365,-0.003,-0.004
2025-08-04T11:46:55.464369,-0.012,-0.007,-0.006,-0.006,1.179,-0.006,-0.006
2025-08-04T11:46:55.977313,-0.018,-0.007,-0.008,-0.009,1.003,-0.01,-0.009
2025-08-04T11:46:56.488689,-0.014,-0.007,-0.009,-0.011,0.837,-0.011,-0.011
2025-08-04T11:46:57.000671,0.005,-0.007,-0.007,-0.006,0.683,-0.006,-0.006
2025-08-04T11:46:57.513002,0.006,-0.006,-0.004,-0.003,0.539,-0.002,-0.003
2025-08-04T11:46:58.024958,-0.005,-0.007,-0.004,-0.004,0.404,-0.003,-0.004
2025-08-04T11:46:58.536914,-0.004,-0.005,-0.004,-0.004,0.277,-0.003,-0.004
2025-08-04T11:46:59.049158,-0.029,-0.007,-0.009,-0.011,0.158,-0.011,-0.011
2025-08-04T11:46:59.561085,0.005,-0.007,-0.006,-0.006,0.049,-0.006,-0.006
2025-08-04T11:47:00.073392,-0.001,-0.007,-0.005,-0.005,-0.051,-0.004,-0.005
2025-08-04T11:47:00.584374,-0.013,-0.007,-0.007,-0.007,-0.145,-0.007,-0.007
2025-08-04T11:47:01.096955,-0.037,-0.009,-0.013,-0.015,-0.233,-0.017,-0.015
2025-08-04T11:47:01.612617,-0.032,-0.011,-0.017,-0.02,-0.313,-0.023,-0.02
2025-08-04T11:47:02.124377,-0.033,-0.014,-0.02,-0.023,-0.386,-0.027,-0.023
2025-08-04T11:47:02.636554,-0.019,-0.017,-0.02,-0.022,-0.452,-0.025,-0.022
2025-08-04T11:47:03.149168,-0.017,-0.018,-0.019,-0.021,-0.511,-0.023,-0.021
2025-08-04T11:47:03.660779,0.004,-0.017,-0.015,-0.014,-0.563,-0.015,-0.014
2025-08-04T11:47:04.173262,-0.021,-0.016,-0.016,-0.016,-0.61,-0.017,-0.016
2025-08-04T11:47:04.684829,-0.017,-0.019,-0.016,-0.016,-0.652,-0.017,-0.016
2025-08-04T11:47:05.196493,-0.027,-0.021,-0.018,-0.019,-0.69,-0.021,-0.019
2025-08-04T11:47:05.709112,-0.033,-0.023,-0.021,-0.023,-0.723,-0.025,-0.023
2025-08-04T11:47:06.221121,-0.037,-0.023,-0.024,-0.027,-0.752,-0.03,-0.027
2025-08-04T11:47:06.732856,-0.028,-0.023,-0.025,-0.027,-0.776,-0.03,-0.027
2025-08-04T11:47:07.244876,-0.016,-0.021,-0.023,-0.024,-0.794,-0.026,-0.024
2025-08-04T11:47:07.756937,-0.004,-0.02,-0.019,-0.019,-0.808,-0.019,-0.019
2025-08-04T11:47:08.269323,0.002,-0.018,-0.015,-0.013,-0.819,-0.012,-0.013
2025-08-04T11:47:08.781205,-0.001,-0.018,-0.012,-0.01,-0.826,-0.008,-0.01
2025-08-04T11:47:09.296808,0.02,-0.014,-0.006,-0.002,-0.828,0.002,-0.002
2025-08-04T11:47:09.808885,-0.016,-0.014,-0.008,-0.006,-0.83,-0.003,-0.006
2025-08-04T11:47:10.320932,0.006,-0.011,-0.005,-0.002,-0.828,0.001,-0.002
2025-08-04T11:47:10.833046,-0.025,-0.01,-0.009,-0.009,-0.826,-0.007,-0.009
2025-08-04T11:47:11.345229,-0.004,-0.007,-0.008,-0.007,-0.821,-0.006,-0.007
2025-08-04T11:47:11.857420,-0.03,-0.007,-0.012,-0.013,-0.815,-0.014,-0.013
2025-08-04T11:47:12.369463,-0.018,-0.007,-0.014,-0.015,-0.806,-0.015,-0.015
2025-08-04T11:47:12.881422,-0.012,-0.008,-0.013,-0.014,-0.795,-0.014,-0.014
2025-08-04T11:47:13.393067,-0.027,-0.011,-0.016,-0.017,-0.784,-0.019,-0.017
2025-08-04T11:47:13.905067,-0.023,-0.013,-0.017,-0.019,-0.771,-0.02,-0.019
2025-08-04T11:47:14.417552,-0.025,-0.017,-0.019,-0.021,-0.756,-0.022,-0.021
2025-08-04T11:47:14.928667,-0.036,-0.019,-0.022,-0.025,-0.742,-0.027,-0.025
2025-08-04T11:47:15.440806,-0.012,-0.021,-0.02,-0.021,-0.724,-0.023,-0.021
2025-08-04T11:47:15.952769,-0.01,-0.02,-0.018,-0.018,-0.706,-0.019,-0.018
2025-08-04T11:47:16.469262,0.002,-0.019,-0.014,-0.013,-0.686,-0.012,-0.013
2025-08-04T11:47:16.980522,-0.027,-0.019,-0.017,-0.017,-0.668,-0.017,-0.017
2025-08-04T11:47:17.492627,-0.026,-0.02,-0.019,-0.019,-0.649,-0.02,-0.019
2025-08-04T11:47:18.004688,0.007,-0.018,-0.013,-0.012,-0.627,-0.011,-0.012
2025-08-04T11:47:18.516791,0.006,-0.014,-0.01,-0.007,-0.605,-0.005,-0.007
2025-08-04T11:47:19.028784,-0.021,-0.014,-0.012,-0.011,-0.585,-0.01,-0.011
2025-08-04T11:47:19.541344,-0.001,-0.012,-0.01,-0.008,-0.563,-0.007,-0.008
2025-08-04T11:47:20.052385,-0.008,-0.009,-0.009,-0.008,-0.541,-0.007,-0.008
2025-08-04T11:47:20.564836,-0.019,-0.01,-0.011,-0.011,-0.521,-0.01,-0.011
2025-08-04T11:47:21.077216,-0.022,-0.011,-0.013,-0.014,-0.501,-0.014,-0.014
2025-08-04T11:47:21.589459,-0.003,-0.011,-0.011,-0.011,-0.479,-0.01,-0.011
2025-08-04T11:47:22.101167,-0.042,-0.013,-0.017,-0.019,-0.461,-0.021,-0.019
2025-08-04T11:47:22.613254,-0.018,-0.012,-0.018,-0.019,-0.44,-0.02,-0.019
2025-08-04T11:47:23.125136,0.001,-0.013,-0.014,-0.014,-0.419,-0.014,-0.014
2025-08-04T11:47:23.641276,-0.008,-0.014,-0.013,-0.012,-0.399,-0.012,-0.012
2025-08-04T11:47:24.153191,-0.009,-0.013,-0.012,-0.011,-0.379,-0.011,-0.011
2025-08-04T11:47:24.665185,-0.053,-0.018,-0.02,-0.023,-0.363,-0.025,-0.023
2025-08-04T11:47:25.177274,-0.037,-0.021,-0.024,-0.026,-0.346,-0.029,-0.026
2025-08-04T11:47:25.689521,-0.035,-0.023,-0.026,-0.029,-0.329,-0.032,-0.029
2025-08-04T11:47:26.201439,-0.012,-0.022,-0.023,-0.024,-0.311,-0.026,-0.024
2025-08-04T11:47:26.713286,-0.012,-0.023,-0.021,-0.021,-0.293,-0.022,-0.021
2025-08-04T11:47:27.225313,-0.02,-0.02,-0.021,-0.021,-0.277,-0.022,-0.021
2025-08-04T11:47:27.737453,-0.015,-0.02,-0.02,-0.019,-0.26,-0.02,-0.019
2025-08-04T11:47:28.248569,-0.026,-0.023,-0.021,-0.021,-0.245,-0.022,-0.021
2025-08-04T11:47:28.761897,-0.027,-0.025,-0.022,-0.023,-0.23,-0.024,-0.023
2025-08-04T11:47:29.273309,-0.007,-0.024,-0.019,-0.018,-0.215,-0.018,-0.018
2025-08-04T11:47:29.785442,-0.019,-0.021,-0.019,-0.019,-0.201,-0.019,-0.019
2025-08-04T11:47:30.301127,-0.009,-0.018,-0.017,-0.016,-0.186,-0.015,-0.016
2025-08-04T11:47:30.813308,-0.028,-0.017,-0.019,-0.019,-0.174,-0.019,-0.019
2025-08-04T11:47:31.325247,-0.004,-0.017,-0.016,-0.015,-0.16,-0.014,-0.015
2025-08-04T11:47:31.837296,-0.017,-0.017,-0.016,-0.016,-0.148,-0.015,-0.016
2025-08-04T11:47:32.349465,-0.046,-0.02,-0.022,-0.024,-0.139,-0.025,-0.024
2025-08-04T11:47:32.861415,-0.018,-0.02,-0.021,-0.022,-0.128,-0.023,-0.022
2025-08-04T11:47:33.372684,-0.037,-0.021,-0.025,-0.026,-0.119,-0.028,-0.026
2025-08-04T11:47:33.885446,-0.026,-0.021,-0.025,-0.026,-0.109,-0.028,-0.026
2025-08-04T11:47:34.397376,-0.001,-0.02,-0.02,-0.019,-0.098,-0.019,-0.019
2025-08-04T11:47:34.909879,0.004,-0.018,-0.015,-0.013,-0.087,-0.011,-0.013
2025-08-04T11:47:35.422415,-0.028,-0.02,-0.018,-0.017,-0.08,-0.016,-0.017
2025-08-04T11:47:35.933755,-0.012,-0.018,-0.017,-0.016,-0.071,-0.015,-0.016
2025-08-04T11:47:36.445175,-0.024,-0.02,-0.018,-0.018,-0.064,-0.018,-0.018
2025-08-04T11:47:36.957523,-0.005,-0.019,-0.015,-0.014,-0.056,-0.013,-0.014
2025-08-04T11:47:37.473415,-0.047,-0.019,-0.022,-0.023,-0.051,-0.024,-0.023
2025-08-04T11:47:37.986355,-0.023,-0.02,-0.022,-0.023,-0.045,-0.024,-0.023
2025-08-04T11:47:38.497391,-0.036,-0.02,-0.025,-0.027,-0.041,-0.028,-0.027
2025-08-04T11:47:39.009500,-0.042,-0.021,-0.028,-0.031,-0.037,-0.034,-0.031
2025-08-04T11:47:39.521802,-0.018,-0.023,-0.026,-0.027,-0.031,-0.029,-0.027
2025-08-04T11:47:40.033433,-0.04,-0.028,-0.029,-0.031,-0.028,-0.033,-0.031
2025-08-04T11:47:40.545578,-0.039,-0.029,-0.031,-0.033,-0.025,-0.036,-0.033
2025-08-04T11:47:41.057497,-0.048,-0.032,-0.034,-0.037,-0.023,-0.041,-0.037
2025-08-04T11:47:41.569596,-0.039,-0.034,-0.035,-0.038,-0.02,-0.041,-0.038
2025-08-04T11:47:42.081726,-0.025,-0.036,-0.033,-0.034,-0.017,-0.036,-0.034
2025-08-04T11:47:42.593658,-0.028,-0.034,-0.032,-0.033,-0.014,-0.034,-0.033
2025-08-04T11:47:43.105944,-0.012,-0.033,-0.028,-0.027,-0.01,-0.027,-0.027
2025-08-04T11:47:43.621540,-0.036,-0.033,-0.03,-0.029,-0.008,-0.03,-0.029
2025-08-04T11:47:44.133450,-0.039,-0.032,-0.032,-0.032,-0.007,-0.033,-0.032
2025-08-04T11:47:44.645701,-0.012,-0.032,-0.028,-0.027,-0.004,-0.026,-0.027
2025-08-04T11:47:45.158167,-0.022,-0.03,-0.027,-0.025,-0.002,-0.025,-0.025
2025-08-04T11:47:45.670010,-0.049,-0.031,-0.031,-0.032,-0.002,-0.033,-0.032
2025-08-04T11:47:46.181714,-0.013,-0.028,-0.027,-0.027,0.0,-0.026,-0.027
2025-08-04T11:47:46.693439,-0.031,-0.027,-0.028,-0.028,0.001,-0.028,-0.028
2025-08-04T11:47:47.206058,-0.022,-0.026,-0.027,-0.026,0.003,-0.026,-0.026
2025-08-04T11:47:47.717693,-0.023,-0.026,-0.026,-0.025,0.004,-0.025,-0.025
2025-08-04T11:47:48.229649,-0.038,-0.028,-0.029,-0.029,0.004,-0.029,-0.029
2025-08-04T11:47:48.742376,-0.026,-0.028,-0.028,-0.028,0.004,-0.028,-0.028
2025-08-04T11:47:49.253642,-0.036,-0.027,-0.03,-0.03,0.004,-0.031,-0.03
2025-08-04T11:47:49.765733,-0.041,-0.03,-0.032,-0.033,0.003,-0.034,-0.033
2025-08-04T11:47:50.278329,-0.03,-0.031,-0.032,-0.032,0.003,-0.033,-0.032
2025-08-04T11:47:50.793898,-0.024,-0.028,-0.03,-0.03,0.003,-0.03,-0.03
2025-08-04T11:47:51.305525,-0.016,-0.029,-0.027,-0.026,0.004,-0.026,-0.026
2025-08-04T11:47:51.818386,-0.008,-0.026,-0.023,-0.021,0.006,-0.019,-0.021
2025-08-04T11:47:52.330016,-0.022,-0.026,-0.023,-0.022,0.006,-0.02,-0.022
2025-08-04T11:47:52.841779,-0.045,-0.029,-0.027,-0.028,0.004,-0.028,-0.028
2025-08-04T11:47:53.354269,-0.017,-0.027,-0.025,-0.025,0.004,-0.024,-0.025
2025-08-04T11:47:53.865800,-0.025,-0.026,-0.025,-0.025,0.004,-0.024,-0.025
2025-08-04T11:47:54.377888,-0.042,-0.027,-0.029,-0.03,0.002,-0.03,-0.03
2025-08-04T11:47:54.889791,-0.014,-0.024,-0.026,-0.025,0.003,-0.025,-0.025
2025-08-04T11:47:55.402244,-0.015,-0.023,-0.024,-0.023,0.003,-0.021,-0.023
2025-08-04T11:47:55.914311,-0.027,-0.023,-0.024,-0.024,0.002,-0.023,-0.024
2025-08-04T11:47:56.426038,-0.034,-0.025,-0.026,-0.027,0.001,-0.026,-0.027
2025-08-04T11:47:56.938032,-0.042,-0.028,-0.029,-0.031,-0.001,-0.032,-0.031
2025-08-04T11:47:57.453791,-0.044,-0.03,-0.032,-0.034,-0.003,-0.036,-0.034
2025-08-04T11:47:57.965684,-0.034,-0.029,-0.033,-0.034,-0.004,-0.036,-0.034
2025-08-04T11:47:58.477849,-0.033,-0.031,-0.033,-0.034,-0.005,-0.035,-0.034
2025-08-04T11:47:58.989766,-0.049,-0.033,-0.036,-0.038,-0.008,-0.04,-0.038
2025-08-04T11:47:59.501906,-0.019,-0.031,-0.033,-0.033,-0.008,-0.034,-0.033
2025-08-04T11:48:00.013854,-0.033,-0.033,-0.033,-0.033,-0.009,-0.034,-0.033
2025-08-04T11:48:00.526175,-0.03,-0.035,-0.032,-0.032,-0.01,-0.033,-0.032
2025-08-04T11:48:01.037843,-0.03,-0.035,-0.032,-0.032,-0.01,-0.032,-0.032
2025-08-04T11:48:01.550029,-0.002,-0.032,-0.026,-0.024,-0.009,-0.022,-0.024
2025-08-04T11:48:02.062779,-0.022,-0.03,-0.025,-0.023,-0.01,-0.021,-0.023
2025-08-04T11:48:02.573832,-0.023,-0.028,-0.025,-0.023,-0.01,-0.022,-0.023
2025-08-04T11:48:03.085966,-0.037,-0.028,-0.027,-0.027,-0.011,-0.026,-0.027
2025-08-04T11:48:03.598021,-0.03,-0.028,-0.028,-0.028,-0.012,-0.027,-0.028
2025-08-04T11:48:04.113891,-0.033,-0.026,-0.029,-0.029,-0.014,-0.029,-0.029
2025-08-04T11:48:04.625784,-0.048,-0.029,-0.033,-0.034,-0.016,-0.036,-0.034
2025-08-04T11:48:05.138067,-0.04,-0.029,-0.034,-0.036,-0.017,-0.037,-0.036
2025-08-04T11:48:05.650170,-0.045,-0.031,-0.036,-0.038,-0.019,-0.04,-0.038
2025-08-04T11:48:06.162260,-0.044,-0.032,-0.038,-0.04,-0.021,-0.042,-0.04
2025-08-04T11:48:06.673939,-0.048,-0.037,-0.04,-0.042,-0.023,-0.045,-0.042
2025-08-04T11:48:07.185770,-0.032,-0.038,-0.038,-0.039,-0.024,-0.041,-0.039
2025-08-04T11:48:07.698369,-0.023,-0.038,-0.035,-0.035,-0.024,-0.036,-0.035
2025-08-04T11:48:08.210003,-0.014,-0.036,-0.031,-0.029,-0.023,-0.028,-0.029
2025-08-04T11:48:08.722318,-0.034,-0.036,-0.032,-0.031,-0.024,-0.03,-0.031
2025-08-04T11:48:09.234653,-0.03,-0.036,-0.031,-0.03,-0.024,-0.03,-0.03
2025-08-04T11:48:09.746208,-0.017,-0.033,-0.028,-0.027,-0.024,-0.025,-0.027
2025-08-04T11:48:10.258059,-0.017,-0.03,-0.026,-0.024,-0.023,-0.022,-0.024
2025-08-04T11:48:10.774147,-0.026,-0.029,-0.026,-0.025,-0.024,-0.023,-0.025
2025-08-04T11:48:11.285863,-0.006,-0.025,-0.022,-0.02,-0.022,-0.017,-0.02
2025-08-04T11:48:11.798297,-0.014,-0.021,-0.02,-0.018,-0.022,-0.015,-0.018
2025-08-04T11:48:12.309965,-0.048,-0.023,-0.026,-0.026,-0.024,-0.025,-0.026
2025-08-04T11:48:12.821722,-0.032,-0.024,-0.027,-0.028,-0.024,-0.027,-0.028
2025-08-04T11:48:13.334492,-0.017,-0.024,-0.025,-0.025,-0.024,-0.024,-0.025
2025-08-04T11:48:13.846411,-0.027,-0.023,-0.026,-0.025,-0.024,-0.025,-0.025
2025-08-04T11:48:14.358022,-0.028,-0.023,-0.026,-0.026,-0.024,-0.026,-0.026
2025-08-04T11:48:14.870264,-0.022,-0.024,-0.025,-0.025,-0.024,-0.024,-0.025
2025-08-04T11:48:15.382300,-0.0,-0.022,-0.02,-0.018,-0.022,-0.016,-0.018
2025-08-04T11:48:15.894622,-0.015,-0.021,-0.019,-0.017,-0.022,-0.015,-0.017
2025-08-04T11:48:16.406336,-0.04,-0.024,-0.023,-0.023,-0.023,-0.023,-0.023
2025-08-04T11:48:16.918142,-0.027,-0.026,-0.024,-0.024,-0.023,-0.024,-0.024
2025-08-04T11:48:17.433796,-0.027,-0.024,-0.025,-0.025,-0.024,-0.025,-0.025
2025-08-04T11:48:17.946206,-0.033,-0.024,-0.026,-0.027,-0.024,-0.028,-0.027
2025-08-04T11:48:18.458197,-0.033,-0.025,-0.028,-0.029,-0.025,-0.03,-0.029
2025-08-04T11:48:18.970190,-0.026,-0.025,-0.027,-0.028,-0.025,-0.029,-0.028
2025-08-04T11:48:19.482237,-0.048,-0.027,-0.031,-0.033,-0.027,-0.035,-0.033
2025-08-04T11:48:19.994287,-0.035,-0.028,-0.032,-0.034,-0.028,-0.036,-0.034
2025-08-04T11:48:20.506609,-0.037,-0.032,-0.033,-0.035,-0.029,-0.037,-0.035
2025-08-04T11:48:21.018391,-0.048,-0.035,-0.036,-0.038,-0.03,-0.041,-0.038
2025-08-04T11:48:21.530787,-0.048,-0.036,-0.038,-0.041,-0.032,-0.044,-0.041
2025-08-04T11:48:22.042458,-0.022,-0.036,-0.035,-0.036,-0.032,-0.038,-0.036
2025-08-04T11:48:22.554302,-0.044,-0.037,-0.037,-0.038,-0.033,-0.04,-0.038
2025-08-04T11:48:23.066559,-0.043,-0.038,-0.038,-0.039,-0.034,-0.042,-0.039
2025-08-04T11:48:23.578234,-0.034,-0.038,-0.037,-0.038,-0.034,-0.04,-0.038
2025-08-04T11:48:24.094047,-0.037,-0.04,-0.037,-0.038,-0.035,-0.039,-0.038
2025-08-04T11:48:24.606461,-0.028,-0.038,-0.035,-0.035,-0.035,-0.036,-0.035
2025-08-04T11:48:25.117920,-0.02,-0.036,-0.032,-0.031,-0.034,-0.031,-0.031
2025-08-04T11:48:25.630015,-0.039,-0.036,-0.034,-0.033,-0.034,-0.033,-0.033
2025-08-04T11:48:26.142470,-0.048,-0.036,-0.037,-0.037,-0.036,-0.038,-0.037
